
C:\Users\AlexJ\Documents\Coding\.archived-repos\crewai-repos\crewAI-examples,CrewAI examples,"Python, CrewAI"
C:\Users\AlexJ\Documents\Coding\.archived-repos\crewai-repos\crewAI-examples\crews,multi-agent AI,"Python, CrewAI"
C:\Users\AlexJ\Documents\Coding\.archived-repos\crewai-repos\crewAI-examples\flows,multi-agent orchestration,Python
C:\Users\AlexJ\Documents\Coding\.archived-repos\crewai-repos\crewAI-examples\integrations,CrewAI integrations,Python
C:\Users\AlexJ\Documents\Coding\.archived-repos\crewai-repos\crewai-rag-deep-dive,CrewAI RAG,"Python, CrewAI"
C:\Users\AlexJ\Documents\Coding\.archived-repos\crewai-repos\crewAI-tools,intelligent agent tools,Python
C:\Users\AlexJ\Documents\Coding\.archived-repos\crewai-repos\CrewAI_v1\crewAI,multi-agent automation,Python
C:\Users\AlexJ\Documents\Coding\.archived-repos\crewai-repos\CrewAI_v1\crewai-business-product-launch,Streamlit UI for crewai,"Python, Streamlit"
C:\Users\AlexJ\Documents\Coding\.archived-repos\crewai-repos\CrewAI_v1\crewAI-examples,multi-agentAI applications,"Python, CrewAI, UV"
C:\Users\AlexJ\Documents\Coding\.archived-repos\crewai-repos\CrewAI_v1\crewai-groq,machine learning assistant,"Python, Streamlit"
C:\Users\AlexJ\Documents\Coding\.archived-repos\crewai-repos\CrewAI_v1\crewAI-tools,AI agent toolkit,Python
C:\Users\AlexJ\Documents\Coding\.archived-repos\crewai-repos\CrewAI_v1\CrewAI-Visualizer,AI agent orchestration,"TypeScript, Next.js, Prisma, GraphQL, Python"
C:\Users\AlexJ\Documents\Coding\.archived-repos\crewai-repos\CrewAI_v1\groq-test,multi-agent AI,"Python, crewAI"
C:\Users\AlexJ\Documents\Coding\.archived-repos\crewai-repos\CrewAI_v1\self-development,multi-agent scaffolding,"Python, crewAI"
C:\Users\AlexJ\Documents\Coding\.archived-repos\crewai-repos\crewAI_v2,multi-agent AI orchestration,Python
C:\Users\AlexJ\Documents\Coding\.archived-repos\crewai-repos\crewAI_v2\.pytest_cache,pytest caching,Python
C:\Users\AlexJ\Documents\Coding\.archived-repos\Cursor\cursor_prompts,cursor prompt,Unknown
C:\Users\AlexJ\Documents\Coding\.archived-repos\Cursor\prompt,prompt design library,"TypeScript, JSX"
C:\Users\AlexJ\Documents\Coding\.archived-repos\Cursor\prompt\examples,priompt demo,"Node.js, Fastify, TypeScript"
C:\Users\AlexJ\Documents\Coding\.archived-repos\Cursor\prompt\priompt,JavaScript library,"JavaScript/TypeScript, pnpm"
C:\Users\AlexJ\Documents\Coding\.archived-repos\Cursor\prompt\priompt-preview,library builder,"Node.js, pnpm"
C:\Users\AlexJ\Documents\Coding\.archived-repos\Cursor\prompt\tiktoken-node,tokenizer library,"Node.js, TypeScript"
C:\Users\AlexJ\Documents\Coding\.archived-repos\custom-gpt-api-tutorial,custom GPT API integration,"Python, Firebase Functions, Google Analytics Data API"
C:\Users\AlexJ\Documents\Coding\.archived-repos\data-engineer-handbook,data engineering handbook,Markdown
C:\Users\AlexJ\Documents\Coding\.archived-repos\data-expert-io-repos\analytics-engineer-handbook,analytics engineering,Markdown
C:\Users\AlexJ\Documents\Coding\.archived-repos\data-expert-io-repos\auto-feedback-example,auto-feedback,Python
C:\Users\AlexJ\Documents\Coding\.archived-repos\data-expert-io-repos\cumulative-table-design,rolling window analytics,"SQL, Airflow"
C:\Users\AlexJ\Documents\Coding\.archived-repos\data-expert-io-repos\vector-database-example,vector database,Python
C:\Users\AlexJ\Documents\Coding\.archived-repos\datasets,dataset loading,"Python, Apache Arrow"
C:\Users\AlexJ\Documents\Coding\.archived-repos\datasets\docs,documentationgeneration,Python
C:\Users\AlexJ\Documents\Coding\.archived-repos\datasets\notebooks,dataset notebooks,"Python, Jupyter"
C:\Users\AlexJ\Documents\Coding\.archived-repos\datasets\templates,natural language processing,Python
C:\Users\AlexJ\Documents\Coding\.archived-repos\Deep-Live-Cam,real-time face swap,"Python, Tkinter, ONNX"
C:\Users\AlexJ\Documents\Coding\.archived-repos\deep-research-web-ui,deep research UI,Nuxt
C:\Users\AlexJ\Documents\Coding\.archived-repos\devhome,developer dashboard,"C#, WinUI 3, .NET"
C:\Users\AlexJ\Documents\Coding\.archived-repos\devhome\docs,developer documentation,Markdown
C:\Users\AlexJ\Documents\Coding\.archived-repos\devhome\docs\extensions,app extension host,C#
C:\Users\AlexJ\Documents\Coding\.archived-repos\devhome\docs\sampleConfigurations,Windows devenvironment provisioning,"PowerShell DSC, YAML, winget"
C:\Users\AlexJ\Documents\Coding\.archived-repos\devhome\docs\tools,developer dashboard,"C#, .NET, WinUI 3"
C:\Users\AlexJ\Documents\Coding\.archived-repos\devhome\test,WinUI testing,".NET, C#, WinUI, MSTest"
C:\Users\AlexJ\Documents\Coding\.archived-repos\devhome\uitest,UI test automation,".NET, C#, WinAppDriver, Visual Studio"
C:\Users\AlexJ\Documents\Coding\.archived-repos\devika-open-interpreter-open-devin-repos\devika,AI coding assistant,"Python, Node.js, Bun"
C:\Users\AlexJ\Documents\Coding\.archived-repos\devika-open-interpreter-open-devin-repos\devika_v1,AI softwareengineer,"Python, Bun, Playwright"
C:\Users\AlexJ\Documents\Coding\.archived-repos\devika-open-interpreter-open-devin-repos\devika_v1\.pytest_cache,pytest cache,Python
C:\Users\AlexJ\Documents\Coding\.archived-repos\devika-open-interpreter-open-devin-repos\Interpreter,codeinterpreter,Python
C:\Users\AlexJ\Documents\Coding\.archived-repos\devika-open-interpreter-open-devin-repos\Interpreter\.pytest_cache,pytest cache,Python
C:\Users\AlexJ\Documents\Coding\.archived-repos\devika-open-interpreter-open-devin-repos\open-interpreter-repos,LLM code runner,"Python, LiteLLM"
C:\Users\AlexJ\Documents\Coding\.archived-repos\devika-open-interpreter-open-devin-repos\open-interpreter-repos\examples,Open Interpreter examples,"Python, Jupyter"
C:\Users\AlexJ\Documents\Coding\.archived-repos\devika-open-interpreter-open-devin-repos\open-interpreter-repos\open-interpreter,LLM code interpreter,"Python, LiteLLM"
C:\Users\AlexJ\Documents\Coding\.archived-repos\devika-open-interpreter-open-devin-repos\OpenDevin,AI software engineer,"Python, Node.js (React), Docker"
C:\Users\AlexJ\Documents\Coding\.archived-repos\devika-open-interpreter-open-devin-repos\OpenDevin\agenthub,AI Agent Framework,Python
C:\Users\AlexJ\Documents\Coding\.archived-repos\devika-open-interpreter-open-devin-repos\OpenDevin\evaluation,software engineering benchmark,"Python, Jupyter"
C:\Users\AlexJ\Documents\Coding\.archived-repos\devika-open-interpreter-open-devin-repos\OpenDevin\frontend,Reactfrontend,"React, JavaScript, Xterm.js"
C:\Users\AlexJ\Documents\Coding\.archived-repos\devika-open-interpreter-open-devin-repos\OpenDevin\opendevin,shared agent components,"Python, Docker, Selenium"
C:\Users\AlexJ\Documents\Coding\.archived-repos\Directory-Tree,directory tree,Python
C:\Users\AlexJ\Documents\Coding\.archived-repos\documents,document repository,Markdown
C:\Users\AlexJ\Documents\Coding\.archived-repos\documents\01-04-25_SF_Agents_meetup_[Talk]\demo,presentation,Markdown
C:\Users\AlexJ\Documents\Coding\.archived-repos\donut,OCR-free document understanding,"Python, PyTorch, Transformers"
C:\Users\AlexJ\Documents\Coding\.archived-repos\donut\synthdog,synthetic document generation,"Python, synthtiger, YAML"
C:\Users\AlexJ\Documents\Coding\.archived-repos\drive-download-20240207T060222Z-001,LLM 4-bit quantization,"Python, CUDA, GPTQ-for-LLaMa"
C:\Users\AlexJ\Documents\Coding\.archived-repos\duckdb,analyticaldatabase,"C++, CMake"
C:\Users\AlexJ\Documents\Coding\.archived-repos\duckdb\benchmark,analytical database,"C++, Make"
C:\Users\AlexJ\Documents\Coding\.archived-repos\duckdb\benchmark\ldbc,LDBCbenchmark,"Python, DuckDB"
C:\Users\AlexJ\Documents\Coding\.archived-repos\duckdb\benchmark\trainbenchmark,continuous model queries benchmark,"DuckDB, SQL"
C:\Users\AlexJ\Documents\Coding\.archived-repos\duckdb\data\secrets,secret test setup,Shell
C:\Users\AlexJ\Documents\Coding\.archived-repos\duckdb\data\storage,DuckDB storage,DuckDB
C:\Users\AlexJ\Documents\Coding\.archived-repos\duckdb\extension,duckdb extensions,"C++, CMake"
C:\Users\AlexJ\Documents\Coding\.archived-repos\duckdb\extension\autocomplete,PEG parser,"Python, C++"
C:\Users\AlexJ\Documents\Coding\.archived-repos\duckdb\extension\core_functions,SQL function generation,"Python, C++"
C:\Users\AlexJ\Documents\Coding\.archived-repos\duckdb\extension\delta,DeltaLake read extension,"Rust, DuckDB"
C:\Users\AlexJ\Documents\Coding\.archived-repos\duckdb\extension\icu,ICU collation & timezone,C++
C:\Users\AlexJ\Documents\Coding\.archived-repos\duckdb\src,SQL database,C++
C:\Users\AlexJ\Documents\Coding\.archived-repos\duckdb\test,DuckDB unit tests,"C++, SQL"
C:\Users\AlexJ\Documents\Coding\.archived-repos\duckdb\test\memoryleak,memory leak testing,"Python, C++"
C:\Users\AlexJ\Documents\Coding\.archived-repos\duckdb\test\sqlite,SQL test runner,C++
C:\Users\AlexJ\Documents\Coding\.archived-repos\duckdb\third_party\fsst,text compression,"C, CMake"
C:\Users\AlexJ\Documents\Coding\.archived-repos\duckdb\third_party\libpg_query,SQL parser,"C++, Flex, Bison, Python"
C:\Users\AlexJ\Documents\Coding\.archived-repos\duckdb\third_party\mbedtls,C++ mbedtls bundling,"Python, C++"
C:\Users\AlexJ\Documents\Coding\.archived-repos\duckdb\tools\juliapkg,DuckDB Julia,Julia
C:\Users\AlexJ\Documents\Coding\.archived-repos\EdgeML,edge machine learning,"TensorFlow, PyTorch, C++, C"
C:\Users\AlexJ\Documents\Coding\.archived-repos\EdgeML\applications\GesturePod,gesture recognition,"Arduino C/C++, Python"
C:\Users\AlexJ\Documents\Coding\.archived-repos\EdgeML\applications\MSCRNN,radar classification,"Python, TensorFlow"
C:\Users\AlexJ\Documents\Coding\.archived-repos\EdgeML\cpp,C++ ML library,"C++, Intel MKL"
C:\Users\AlexJ\Documents\Coding\.archived-repos\EdgeML\cpp\eigen,linear algebra,C++
C:\Users\AlexJ\Documents\Coding\.archived-repos\EdgeML\c_reference,embedded ML inference,"C, GCC, Make"
C:\Users\AlexJ\Documents\Coding\.archived-repos\EdgeML\pytorch,edge machine learning,"Python, PyTorch"
C:\Users\AlexJ\Documents\Coding\.archived-repos\EdgeML\tf,TensorFlowEdgeML,"Python, TensorFlow"
C:\Users\AlexJ\Documents\Coding\.archived-repos\EdgeML\tools\SeeDot,ML quantization,"Python, C/C++"
C:\Users\AlexJ\Documents\Coding\.archived-repos\eliza,AI agent framework,"TypeScript, Node.js, Python"
C:\Users\AlexJ\Documents\Coding\.archived-repos\eliza\client,React Vite template,"React, TypeScript, Vite"
C:\Users\AlexJ\Documents\Coding\.archived-repos\eliza\docs,multi-agent simulation,"TypeScript, Node.js"
C:\Users\AlexJ\Documents\Coding\.archived-repos\eliza\packages\adapter-sqlite,vector storage adapter,"Node.js, TypeScript, SQLite"
C:\Users\AlexJ\Documents\Coding\.archived-repos\eliza\packages\plugin-bootstrap,ElizaOS plugin,"TypeScript, Node.js"
C:\Users\AlexJ\Documents\Coding\.archived-repos\eliza\scripts\jsdoc-automation,JSDoc automation,"TypeScript, Node.js, GitHub Actions, OpenAI"
C:\Users\AlexJ\Documents\Coding\.archived-repos\eliza\tests,integration tests,"JavaScript, Node.js, pnpm"
C:\Users\AlexJ\Documents\Coding\.archived-repos\embedchain,LLM Personalization,Python
C:\Users\AlexJ\Documents\Coding\.archived-repos\embedchain\.pytest_cache,pytest caching,Python
C:\Users\AlexJ\Documents\Coding\.archived-repos\embedchain\docs,documentation,"Node.js, Mintlify"
C:\Users\AlexJ\Documents\Coding\.archived-repos\embedchain\examples\api_server,API Server,"Python, Docker"
C:\Users\AlexJ\Documents\Coding\.archived-repos\embedchain\examples\chainlit,LLM chatbot,Python
C:\Users\AlexJ\Documents\Coding\.archived-repos\embedchain\examples\chat-pdf,chat with PDF,"Python, Streamlit"
C:\Users\AlexJ\Documents\Coding\.archived-repos\embedchain\examples\discord_bot,Discord bot,"Python, Docker"
C:\Users\AlexJ\Documents\Coding\.archived-repos\embedchain\examples\full_stack,AI chatbot builder,"Docker, React, Node.js"
C:\Users\AlexJ\Documents\Coding\.archived-repos\embedchain\examples\mistral-streamlit,chatbot app,"Python, Streamlit, Embedchain, Mistral"
C:\Users\AlexJ\Documents\Coding\.archived-repos\embedchain\examples\nextjs,discord slack bot,"Python, FastAPI, NextJS, Fly.io"
C:\Users\AlexJ\Documents\Coding\.archived-repos\embedchain\examples\private-ai,private AI,"Python, Embedchain"
C:\Users\AlexJ\Documents\Coding\.archived-repos\embedchain\examples\rest-api,embedding REST API,"Python, Docker"
C:\Users\AlexJ\Documents\Coding\.archived-repos\embedchain\examples\sadhguru-ai,RAG chatbot,"Python, Streamlit, Embedchain"
C:\Users\AlexJ\Documents\Coding\.archived-repos\embedchain\examples\telegram_bot,Telegram bot,"Python, embedchain"
C:\Users\AlexJ\Documents\Coding\.archived-repos\embedchain\examples\unacademy-ai,UPSC AI assistant,"Python, Streamlit, Embedchain"
C:\Users\AlexJ\Documents\Coding\.archived-repos\embedchain\examples\whatsapp_bot,WhatsApp bot,"Python, embedchain"
C:\Users\AlexJ\Documents\Coding\.archived-repos\embedchain\qna-bot-template-py\qna-bot-template-py,Q&A bot,"Python, Flask, Langchain, OpenAI, Chroma"
C:\Users\AlexJ\Documents\Coding\.archived-repos\erc20-brownie-main,ERC20 token,"Python, Brownie, Solidity"
C:\Users\AlexJ\Documents\Coding\.archived-repos\example,unknown,unknown
C:\Users\AlexJ\Documents\Coding\.archived-repos\express,web framework,Node.js
C:\Users\AlexJ\Documents\Coding\.archived-repos\express\examples,Express.js examples,"Node.js, Express"
C:\Users\AlexJ\Documents\Coding\.archived-repos\FastWhisperAPI,speech-to-text,"Python, FastAPI"
C:\Users\AlexJ\Documents\Coding\.archived-repos\fcast,media streaming,"C/C++, Kotlin, TypeScript"
C:\Users\AlexJ\Documents\Coding\.archived-repos\fcast\docs,documentationsite,"Python, Node.js"
C:\Users\AlexJ\Documents\Coding\.archived-repos\fcast\fast,automated testing,Rust
C:\Users\AlexJ\Documents\Coding\.archived-repos\fcast\receivers\android,Android Cast Receiver,"Java, Android"
C:\Users\AlexJ\Documents\Coding\.archived-repos\fcast\receivers\electron,wireless media streaming,"Electron, Node.js"
C:\Users\AlexJ\Documents\Coding\.archived-repos\fcast\receivers\tizen,Tizen media receiver,"JavaScript, Node.js, Docker"
C:\Users\AlexJ\Documents\Coding\.archived-repos\fcast\receivers\webos,WebOS receiver,"WebOS, HTML/JavaScript/CSS"
C:\Users\AlexJ\Documents\Coding\.archived-repos\fcast\sdk,castingSDK,"Kotlin, Swift, Rust"
C:\Users\AlexJ\Documents\Coding\.archived-repos\fcast\sdk\sender,cross-platform casting SDK,"Rust, UniFFI"
C:\Users\AlexJ\Documents\Coding\.archived-repos\fcast\senders\android,GStreamer Android,"Rust, Android, GStreamer"
C:\Users\AlexJ\Documents\Coding\.archived-repos\fcast\senders\desktop,media streaming,"Rust, GStreamer, Protobuf"
C:\Users\AlexJ\Documents\Coding\.archived-repos\fcast\senders\nautilus,Nautilus casting plugin,"Python, GTK"
C:\Users\AlexJ\Documents\Coding\.archived-repos\fcast\senders\terminal,wireless casting,Rust
C:\Users\AlexJ\Documents\Coding\.archived-repos\fcast\senders\ui-components,fluent UI widgets,Rust
C:\Users\AlexJ\Documents\Coding\.archived-repos\fcast\tools\remote-pipeline-dbg,pipeline debugger,Rust
C:\Users\AlexJ\Documents\Coding\.archived-repos\fcast\website,website,"JavaScript, Node.js"
C:\Users\AlexJ\Documents\Coding\.archived-repos\files-to-prompt,LLM prompt builder,Python
C:\Users\AlexJ\Documents\Coding\.archived-repos\files-to-prompt\google-repos\angular-database-schema-sample,AI schema generator,"Angular, TypeScript"
C:\Users\AlexJ\Documents\Coding\.archived-repos\files-to-prompt\google-repos\angular-docs-rag-sample,Angular RAG chatbot,"Angular, Firebase Functions, Python"
C:\Users\AlexJ\Documents\Coding\.archived-repos\files-to-prompt\google-repos\angular-journal-buddy-sample,journal Q&A,"Angular, TypeScript"
C:\Users\AlexJ\Documents\Coding\.archived-repos\files-to-prompt\google-repos\angular-language-learning-sample,language learning,"Angular, TypeScript"
C:\Users\AlexJ\Documents\Coding\.archived-repos\files-to-prompt\google-repos\angular-webaudio-melodies-sample,melody generation,"Angular, TypeScript"
C:\Users\AlexJ\Documents\Coding\.archived-repos\files-to-prompt\google-repos\cookbook,Gemini API cookbook,"Python, Jupyter Notebook"
C:\Users\AlexJ\Documents\Coding\.archived-repos\files-to-prompt\google-repos\example-chat-app,GeminiAPI chat,"Node.js, React"
C:\Users\AlexJ\Documents\Coding\.archived-repos\files-to-prompt\google-repos\gemini-API-cookbook,Gemini cookbook,Python
C:\Users\AlexJ\Documents\Coding\.archived-repos\files-to-prompt\google-repos\gemma-cookbook,Gemma examples,Python
C:\Users\AlexJ\Documents\Coding\.archived-repos\files-to-prompt\google-repos\generative-ai-android,GeminiAI integration,"Kotlin, Android"
C:\Users\AlexJ\Documents\Coding\.archived-repos\files-to-prompt\google-repos\generative-ai-docs,AI developer documentation,"Python, Jupyter, Markdown"
C:\Users\AlexJ\Documents\Coding\.archived-repos\files-to-prompt\google-repos\generative-ai-js,GenerativeAI SDK,JavaScript
C:\Users\AlexJ\Documents\Coding\.archived-repos\files-to-prompt\google-repos\generative-ai-python,Gemini API SDK,Python
C:\Users\AlexJ\Documents\Coding\.archived-repos\files-to-prompt\google-repos\generative-ai-swift,Swift Gemini SDK,Swift
C:\Users\AlexJ\Documents\Coding\.archived-repos\files-to-prompt\google-repos\go-genai,GenerativeAI SDK,Go
C:\Users\AlexJ\Documents\Coding\.archived-repos\files-to-prompt\google-repos\multimodal-live-api-web-console,multimodal live console,"React, TypeScript"
C:\Users\AlexJ\Documents\Coding\.archived-repos\files-to-prompt\google-repos\python-genai,generative AI,Python
C:\Users\AlexJ\Documents\Coding\.archived-repos\files-to-prompt\google-repos\starter-applets,Gemini demo apps,"JavaScript, React, Lit"
C:\Users\AlexJ\Documents\Coding\.archived-repos\files-to-prompt\google-repos\workshops,Gemini AI workshops,Python
C:\Users\AlexJ\Documents\Coding\.archived-repos\Financial News Llama Index,financial news analysis,"Python, Llama Index, GPT-4, Streamlit"
C:\Users\AlexJ\Documents\Coding\.archived-repos\firebase-repos\firebase-functions,Firebase Cloud Functions,"Node.js, JavaScript"
C:\Users\AlexJ\Documents\Coding\.archived-repos\firebase-repos\firebase-functions\integration_test,Firebase integration testing,"Node.js, Firebase, gcloud"
C:\Users\AlexJ\Documents\Coding\.archived-repos\firebase-repos\firebase-functions\protos,Protobuf code generation,"JavaScript, protobufjs-cli"
C:\Users\AlexJ\Documents\Coding\.archived-repos\firebase-repos\firebase-js-sdk,Firebase client,"JavaScript, Node.js, Yarn, Java"
C:\Users\AlexJ\Documents\Coding\.archived-repos\firebase-repos\firebase-js-sdk\.changeset,release management,"JavaScript, Node.js"
C:\Users\AlexJ\Documents\Coding\.archived-repos\firebase-repos\firebase-js-sdk\e2e,Firebase E2E testing,"TypeScript, Node.js"
C:\Users\AlexJ\Documents\Coding\.archived-repos\firebase-repos\firebase-tools,Firebase CLI,Node.js
C:\Users\AlexJ\Documents\Coding\.archived-repos\firebase-repos\firebase-tools\firebase-vscode,Firebase Data Connect,"TypeScript, Node.js"
C:\Users\AlexJ\Documents\Coding\.archived-repos\firebase-repos\firebase-tools\julesbot,AI agent,"Python, Google ADK"
C:\Users\AlexJ\Documents\Coding\.archived-repos\firebase-repos\functions-samples,Firebase Functions,"JavaScript, TypeScript, Python"
C:\Users\AlexJ\Documents\Coding\.archived-repos\firebase-repos\functions-samples\Node,Node.js samples,Node.js
C:\Users\AlexJ\Documents\Coding\.archived-repos\firebase-repos\functions-samples\Node-1st-gen,Firebase Cloud Functions,Node.js
C:\Users\AlexJ\Documents\Coding\.archived-repos\firebase-repos\functions-samples\Python,Firebase Functions,"Python, Firebase"
C:\Users\AlexJ\Documents\Coding\.archived-repos\firebase-repos\genkit,AIapplication framework,"JavaScript/TypeScript, Go, Python"
C:\Users\AlexJ\Documents\Coding\.archived-repos\firebase-repos\genkit\docs,documentation,static assets
C:\Users\AlexJ\Documents\Coding\.archived-repos\firebase-repos\genkit\go,LLM framework,Go
C:\Users\AlexJ\Documents\Coding\.archived-repos\firebase-repos\genkit\py,AI framework,Python
C:\Users\AlexJ\Documents\Coding\.archived-repos\firebase-repos\genkit\samples,Genkit samples,JavaScript
C:\Users\AlexJ\Documents\Coding\.archived-repos\firebase-repos\genkit\tests,end-to-end testing,"Node.js, pnpm, Puppeteer"
C:\Users\AlexJ\Documents\Coding\.archived-repos\firebase-repos\quickstart-js,Firebase JavaScript samples,"JavaScript, HTML, CSS"
C:\Users\AlexJ\Documents\Coding\.archived-repos\firebase-repos\quickstart-js\ai,Firebase AI,"React, TypeScript, Firebase"
C:\Users\AlexJ\Documents\Coding\.archived-repos\firebase-repos\quickstart-js\auth,Firebase Authentication,"TypeScript, Vite, Firebase"
C:\Users\AlexJ\Documents\Coding\.archived-repos\firebase-repos\quickstart-js\database,realtime social blogging,"TypeScript, Vite, Firebase"
C:\Users\AlexJ\Documents\Coding\.archived-repos\firebase-repos\quickstart-js\dataconnect,Firebase DataConnect,"Firebase, React, TypeScript"
C:\Users\AlexJ\Documents\Coding\.archived-repos\firebase-repos\quickstart-js\firestore,Firestore restaurant app,"Angular, Firebase, Node.js"
C:\Users\AlexJ\Documents\Coding\.archived-repos\firebase-repos\quickstart-js\functions,Firebase HTTPS Callable,"JavaScript, Firebase, Vite"
C:\Users\AlexJ\Documents\Coding\.archived-repos\firebase-repos\quickstart-js\messaging,firebase cloudmessaging,"TypeScript, Vite, Firebase"
C:\Users\AlexJ\Documents\Coding\.archived-repos\firebase-repos\quickstart-js\remote-config,Firebase Remote Config,"TypeScript, Vite, Firebase"
C:\Users\AlexJ\Documents\Coding\.archived-repos\firebase-repos\quickstart-js\storage,Firebase Cloud Storage,"JavaScript, HTML"
C:\Users\AlexJ\Documents\Coding\.archived-repos\firebase-repos\quickstart-nodejs,Firebase Node.js,"Node.js, Firebase Admin SDK"
C:\Users\AlexJ\Documents\Coding\.archived-repos\firebase-repos\quickstart-nodejs\auth-sessions,Firebase sessionmanagement,"Node.js, Firebase"
C:\Users\AlexJ\Documents\Coding\.archived-repos\firebase-repos\quickstart-nodejs\config,RemoteConfig management,"Node.js, Firebase"
C:\Users\AlexJ\Documents\Coding\.archived-repos\firebase-repos\quickstart-nodejs\database,Firebase Realtime DB,"Node.js, Firebase"
C:\Users\AlexJ\Documents\Coding\.archived-repos\firebase-repos\quickstart-nodejs\machine-learning,Firebase ML management,"Node.js, Firebase"
C:\Users\AlexJ\Documents\Coding\.archived-repos\firebase-repos\quickstart-nodejs\messaging,Firebase Cloud Messaging,Node.js
C:\Users\AlexJ\Documents\Coding\.archived-repos\flet-repos\awesome-flet,awesome Flet,"Python, Flet"
C:\Users\AlexJ\Documents\Coding\.archived-repos\flet-repos\chaquopy,AndroidPython integration,"Python, Java/Kotlin, Gradle, Android"
C:\Users\AlexJ\Documents\Coding\.archived-repos\flet-repos\chaquopy\debugger,Chaquopy debugging,"Python, Chaquopy, Gradle, Android"
C:\Users\AlexJ\Documents\Coding\.archived-repos\flet-repos\chaquopy\product,Android Python,"Java, C/C++, Python"
C:\Users\AlexJ\Documents\Coding\.archived-repos\flet-repos\chaquopy\release,Python forAndroid,"Java, Gradle, Python"
C:\Users\AlexJ\Documents\Coding\.archived-repos\flet-repos\chaquopy\target,Python Android,"Shell, Java, Python"
C:\Users\AlexJ\Documents\Coding\.archived-repos\flet-repos\examples,Flet examples,"Python, Flet"
C:\Users\AlexJ\Documents\Coding\.archived-repos\flet-repos\flet,multi-platform apps,"Python, Flutter"
C:\Users\AlexJ\Documents\Coding\.archived-repos\flet-repos\flet\client,Flutter app,"Flutter, Dart"
C:\Users\AlexJ\Documents\Coding\.archived-repos\flet-repos\flet-app-templates,Flet app templates,Python
C:\Users\AlexJ\Documents\Coding\.archived-repos\flet-repos\flet-build-template,FlutterFlet template,Python
C:\Users\AlexJ\Documents\Coding\.archived-repos\flet-repos\flet-build-template\{{cookiecutter.out_dir}},Flutter template,"Dart, Flutter"
C:\Users\AlexJ\Documents\Coding\.archived-repos\flet-repos\flet-contrib,Flet controls,"Python, Flet"
C:\Users\AlexJ\Documents\Coding\.archived-repos\flet-repos\flet-fastapi-example,Flet FastAPI integration,"Python, FastAPI, Flet"
C:\Users\AlexJ\Documents\Coding\.archived-repos\flet-repos\gallery,image gallery,"Python, Flet"
C:\Users\AlexJ\Documents\Coding\.archived-repos\flet-repos\python-android,Android Python build,"Bash, Python, Android NDK"
C:\Users\AlexJ\Documents\Coding\.archived-repos\flet-repos\python-build,Python cross-compilation,"Python, C, Android NDK, iOS SDK"
C:\Users\AlexJ\Documents\Coding\.archived-repos\flet-repos\python-build\android,Android Python build,"Bash, Python"
C:\Users\AlexJ\Documents\Coding\.archived-repos\flet-repos\python-ci-example,Flet desktop packaging,"Python, Flet, PyInstaller"
C:\Users\AlexJ\Documents\Coding\.archived-repos\flet-repos\python-for-android,Android Python packaging,Python
C:\Users\AlexJ\Documents\Coding\.archived-repos\flet-repos\python-for-ios,iOS toolchain,Python
C:\Users\AlexJ\Documents\Coding\.archived-repos\flet-repos\python-package-tests,Flet testing,"Python, Flet"
C:\Users\AlexJ\Documents\Coding\.archived-repos\flet-repos\python-package-tests\pyjnius,Flet demo,"Python, Flet"
C:\Users\AlexJ\Documents\Coding\.archived-repos\flet-repos\python-package-tests\pyobjus,Flet demo,"Python, Flet"
C:\Users\AlexJ\Documents\Coding\.archived-repos\flet-repos\serious-python,embeddedPython runtime,Dart
C:\Users\AlexJ\Documents\Coding\.archived-repos\flet-repos\setuptools-rust,Rust extension builder,"Python, Rust"
C:\Users\AlexJ\Documents\Coding\.archived-repos\flet-repos\setuptools-rust\docs,unknown,unknown
C:\Users\AlexJ\Documents\Coding\.archived-repos\flet-repos\templates,Flettemplates,"Python, Flet"
C:\Users\AlexJ\Documents\Coding\.archived-repos\flet-repos\templates\counter,Fletcounter app,"Python, Flet"
C:\Users\AlexJ\Documents\Coding\.archived-repos\flet-repos\templates\minimal,Flet app,"Python, Flet"
C:\Users\AlexJ\Documents\Coding\.archived-repos\flet-repos\website,documentationwebsite,"JavaScript, React, Docusaurus"
C:\Users\AlexJ\Documents\Coding\.archived-repos\Floneum-Kalosm\floneum,AI application development,Rust
C:\Users\AlexJ\Documents\Coding\.archived-repos\Floneum-Kalosm\floneum-site,documentation site,"React, TailwindCSS"
C:\Users\AlexJ\Documents\Coding\.archived-repos\Floneum-Kalosm\kalosm-chat,Dioxus app,"Rust, Dioxus"
C:\Users\AlexJ\Documents\Coding\.archived-repos\flowise-repos\Flowise,AI agent builder,"Node.js, React"
C:\Users\AlexJ\Documents\Coding\.archived-repos\flowise-repos\Flowise\docker,LLM workflowbuilder,"Node.js, React, Docker"
C:\Users\AlexJ\Documents\Coding\.archived-repos\Forecasting-repos\DeepLearningExamples,deep learning examples,"PyTorch, TensorFlow, MXNet, PaddlePaddle"
C:\Users\AlexJ\Documents\Coding\.archived-repos\Forecasting-repos\DeepLearningExamples\FasterTransformer,fast transformer,"C++, CUDA, Python"
C:\Users\AlexJ\Documents\Coding\.archived-repos\freqtrade,crypto trading bot,"Python, TA-Lib, Docker"
C:\Users\AlexJ\Documents\Coding\.archived-repos\freqtrade\ft_client,REST client,Python
C:\Users\AlexJ\Documents\Coding\.archived-repos\genaiscript,LLMscripting,"JavaScript, TypeScript"
